#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
1B|6D401|32.726601|-100.505096|635.2|229401|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D404|32.7272|-100.505302|634.8|229404|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D407|32.727798|-100.505501|632.4|229407|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D410|32.728401|-100.5056|633.1|229410|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D413|32.729|-100.505798|633.4|229413|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D416|32.729599|-100.505997|630.2|229416|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D419|32.730099|-100.506104|628.9|229419|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D422|32.730701|-100.506302|626.2|229422|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D425|32.7313|-100.5065|624.6|229425|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D428|32.731899|-100.506599|623.0|229428|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D431|32.732498|-100.506798|627.3|229431|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D434|32.733101|-100.507004|621.5|229434|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D437|32.7337|-100.507103|620.3|229437|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D440|32.734299|-100.507301|618.1|229440|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D443|32.734901|-100.5075|616.9|229443|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D446|32.735401|-100.507599|616.2|229446|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D449|32.736|-100.507797|620.6|229449|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D452|32.736599|-100.508003|619.6|229452|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D455|32.737202|-100.508202|617.7|229455|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D458|32.737801|-100.508301|618.4|229458|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D461|32.7384|-100.508499|617.5|229461|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D464|32.738998|-100.508698|609.6|229464|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D467|32.739601|-100.508797|610.0|229467|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D470|32.740101|-100.509003|616.8|229470|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D473|32.7407|-100.509201|616.6|229473|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D476|32.741299|-100.509399|616.6|229476|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D479|32.741901|-100.509499|610.1|229479|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D482|32.7425|-100.509697|616.5|229482|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D485|32.743099|-100.509804|606.5|229485|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D488|32.743698|-100.510002|610.5|229488|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D491|32.744301|-100.510201|612.3|229491|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D494|32.744801|-100.5103|616.2|229494|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D497|32.745399|-100.510498|617.0|229497|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D500|32.745998|-100.510597|616.3|229500|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D503|32.746601|-100.510803|616.6|229503|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D506|32.7472|-100.511002|617.0|229506|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D509|32.747799|-100.5112|613.2|229509|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D512|32.748402|-100.511398|621.5|229512|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D515|32.749001|-100.511497|614.8|229515|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D518|32.7495|-100.511703|624.9|229518|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D521|32.750099|-100.511902|619.5|229521|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D524|32.750702|-100.512001|628.7|229524|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D527|32.751301|-100.512199|625.8|229527|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D530|32.7519|-100.512398|635.5|229530|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D533|32.752499|-100.512497|630.4|229533|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D536|32.753101|-100.512703|635.2|229536|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D539|32.7537|-100.512901|635.4|229539|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D542|32.7542|-100.513|635.2|229542|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D545|32.754799|-100.513199|637.3|229545|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D548|32.755402|-100.513397|636.9|229548|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D551|32.756001|-100.513603|636.5|229551|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D554|32.756599|-100.513702|637.2|229554|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D557|32.757198|-100.513901|637.6|229557|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D560|32.757801|-100.514099|637.0|229560|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D563|32.7584|-100.514198|636.6|229563|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D566|32.7589|-100.514397|641.7|229566|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D569|32.759499|-100.514603|641.4|229569|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D572|32.760101|-100.514702|633.6|229572|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D575|32.7607|-100.5149|640.0|229575|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D578|32.761299|-100.515099|630.2|229578|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D581|32.761902|-100.515198|637.2|229581|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D584|32.762501|-100.515404|635.7|229584|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D587|32.7631|-100.515602|634.0|229587|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D590|32.763599|-100.515701|622.2|229590|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D593|32.764198|-100.5159|630.6|229593|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D596|32.764801|-100.516098|629.7|229596|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D599|32.7654|-100.516296|628.9|229599|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D602|32.765999|-100.516403|620.9|229602|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D605|32.766602|-100.516602|626.5|229605|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D608|32.7672|-100.5168|625.1|229608|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D611|32.767799|-100.516899|616.7|229611|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D614|32.768299|-100.517097|622.2|229614|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D617|32.768902|-100.517303|621.7|229617|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D620|32.769501|-100.517403|615.0|229620|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D623|32.7701|-100.517601|614.3|229623|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D626|32.770699|-100.517799|618.4|229626|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D629|32.771301|-100.517899|613.3|229629|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D632|32.7719|-100.518097|617.0|229632|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D635|32.772499|-100.518303|609.1|229635|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D638|32.772999|-100.518402|610.4|229638|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D641|32.773602|-100.5186|615.0|229641|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6D644|32.7742|-100.518799|606.9|229644|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F359|32.7188|-100.500702|628.2|231359|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F362|32.719398|-100.500801|633.7|231362|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F365|32.720001|-100.500999|633.4|231365|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F368|32.7206|-100.501198|634.6|231368|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F371|32.721199|-100.501297|630.0|231371|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F374|32.721802|-100.501503|636.1|231374|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F377|32.722401|-100.501701|629.9|231377|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F380|32.7229|-100.501801|630.0|231380|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F383|32.723499|-100.501999|630.6|231383|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F386|32.724098|-100.502197|635.8|231386|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F389|32.724701|-100.502403|630.8|231389|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F392|32.7253|-100.502502|631.4|231392|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F395|32.725899|-100.502701|637.7|231395|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F398|32.726501|-100.502899|632.0|231398|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F401|32.7271|-100.502998|641.3|231401|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F404|32.7276|-100.503197|639.0|231404|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F407|32.728199|-100.503403|632.9|231407|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F410|32.728802|-100.503502|642.6|231410|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F413|32.729401|-100.5037|643.0|231413|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F416|32.73|-100.503899|642.3|231416|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F419|32.730598|-100.503998|639.0|231419|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F422|32.731201|-100.504204|638.5|231422|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F425|32.7318|-100.504402|638.9|231425|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F428|32.7323|-100.504501|637.7|231428|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F431|32.732899|-100.5047|640.1|231431|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F434|32.733501|-100.504898|636.1|231434|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F437|32.7341|-100.505096|627.5|231437|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F440|32.734699|-100.505203|630.8|231440|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F443|32.735298|-100.505402|623.4|231443|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F446|32.735901|-100.5056|621.7|231446|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F449|32.7365|-100.505699|619.9|231449|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F452|32.737|-100.505898|618.2|231452|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F455|32.737598|-100.506104|615.0|231455|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F458|32.738201|-100.506203|612.3|231458|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F461|32.7388|-100.506401|612.7|231461|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F464|32.739399|-100.506599|614.2|231464|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F467|32.739899|-100.506699|612.0|231467|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F470|32.740601|-100.506897|612.4|231470|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F473|32.741199|-100.507103|609.3|231473|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F476|32.741699|-100.507202|610.9|231476|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F479|32.742298|-100.507401|608.9|231479|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F482|32.742901|-100.507599|611.7|231482|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F485|32.7435|-100.507797|611.3|231485|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F488|32.744099|-100.507896|610.5|231488|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F491|32.744701|-100.508102|608.4|231491|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F494|32.7453|-100.508301|610.6|231494|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F497|32.745899|-100.5084|610.6|231497|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F500|32.746399|-100.508598|609.0|231500|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F503|32.747002|-100.508797|612.6|231503|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F506|32.747601|-100.508904|613.8|231506|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F509|32.748199|-100.509102|613.0|231509|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F512|32.748798|-100.5093|614.6|231512|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F515|32.749401|-100.509399|622.0|231515|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F518|32.75|-100.509598|622.5|231518|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F521|32.750599|-100.509804|628.6|231521|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F524|32.751099|-100.509903|630.8|231524|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F527|32.751701|-100.510101|632.2|231527|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F530|32.7523|-100.5103|624.3|231530|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F533|32.752899|-100.510498|620.7|231533|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F536|32.753502|-100.510597|634.2|231536|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F539|32.754101|-100.510803|637.8|231539|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F542|32.7547|-100.511002|629.5|231542|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F545|32.755299|-100.511101|635.9|231545|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F548|32.755798|-100.511299|634.4|231548|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F551|32.756401|-100.511497|633.6|231551|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F554|32.757|-100.511597|636.3|231554|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F557|32.757599|-100.511803|633.2|231557|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F560|32.758202|-100.512001|627.0|231560|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F563|32.758801|-100.5121|633.4|231563|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F566|32.759399|-100.512299|626.2|231566|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F569|32.759998|-100.512497|628.0|231569|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F572|32.760502|-100.512604|637.0|231572|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F575|32.761101|-100.512802|638.0|231575|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F578|32.7617|-100.513|636.5|231578|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F581|32.762299|-100.513199|624.5|231581|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F584|32.762901|-100.513298|622.3|231584|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F587|32.7635|-100.513496|624.9|231587|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F590|32.764099|-100.513702|628.9|231590|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F593|32.764702|-100.513802|625.6|231593|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F596|32.765301|-100.514|626.8|231596|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F599|32.7658|-100.514198|626.8|231599|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F602|32.766399|-100.514297|626.3|231602|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F605|32.766998|-100.514503|626.0|231605|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F608|32.767601|-100.514702|626.6|231608|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F611|32.7682|-100.514801|626.6|231611|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F614|32.768799|-100.514999|626.8|231614|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F617|32.769402|-100.515198|613.6|231617|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F620|32.77|-100.515297|626.0|231620|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F623|32.7705|-100.515503|625.3|231623|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F626|32.771099|-100.515701|622.7|231626|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F629|32.771702|-100.5159|620.4|231629|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F632|32.772301|-100.515999|617.5|231632|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F635|32.7729|-100.516197|617.7|231635|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F638|32.773499|-100.516403|616.6|231638|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F641|32.774101|-100.516502|618.1|231641|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6F644|32.7747|-100.516701|615.7|231644|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H359|32.719299|-100.498596|625.9|233359|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H365|32.720402|-100.498901|625.2|233365|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H368|32.721001|-100.4991|624.9|233368|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H371|32.7216|-100.499298|632.3|233371|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H374|32.722198|-100.499397|625.9|233374|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H377|32.722801|-100.499603|632.4|233377|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H380|32.7234|-100.499802|633.1|233380|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H383|32.723999|-100.499901|634.2|233383|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H386|32.724499|-100.500099|628.3|233386|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H389|32.725101|-100.500298|636.5|233389|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H392|32.7257|-100.500397|637.2|233392|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H395|32.726299|-100.500603|630.6|233395|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H401|32.727501|-100.5009|636.2|233401|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H404|32.7281|-100.501099|629.9|233404|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H407|32.728699|-100.501297|629.9|233407|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H410|32.729198|-100.501404|630.7|233410|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H413|32.729801|-100.501602|631.8|233413|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H416|32.7304|-100.501801|638.2|233416|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H419|32.730999|-100.501999|632.8|233419|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H422|32.731602|-100.502098|637.8|233422|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H425|32.732201|-100.502296|629.5|233425|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H428|32.7328|-100.502502|633.8|233428|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H431|32.733398|-100.502602|626.4|233431|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H437|32.734501|-100.502998|625.9|233437|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H440|32.7351|-100.503098|631.5|233440|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H443|32.735699|-100.503304|624.5|233443|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H446|32.736301|-100.503502|629.5|233446|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H449|32.7369|-100.503601|622.8|233449|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H452|32.737499|-100.503799|620.5|233452|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H455|32.738098|-100.503998|617.6|233455|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H458|32.738602|-100.504097|618.2|233458|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H461|32.739201|-100.504303|617.6|233461|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H464|32.739799|-100.504501|614.5|233464|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H467|32.740398|-100.5047|616.8|233467|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H473|32.7416|-100.504997|612.7|233473|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H476|32.742199|-100.505203|615.9|233476|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H479|32.742802|-100.505302|613.1|233479|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H482|32.743301|-100.505501|604.2|233482|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H485|32.7439|-100.505699|605.0|233485|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H488|32.744499|-100.505798|612.0|233488|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H491|32.745098|-100.505997|612.0|233491|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H494|32.745701|-100.506203|612.5|233494|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H497|32.7463|-100.506302|611.7|233497|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H500|32.746899|-100.5065|610.6|233500|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H503|32.747501|-100.506699|608.6|233503|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H509|32.7486|-100.507004|609.2|233509|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H512|32.749199|-100.507202|619.6|233512|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H515|32.749802|-100.507401|619.1|233515|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H518|32.750401|-100.5075|622.7|233518|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H521|32.750999|-100.507698|625.0|233521|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H524|32.751598|-100.507896|616.1|233524|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H527|32.752201|-100.508003|623.3|233527|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H530|32.7528|-100.508202|622.2|233530|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H533|32.7533|-100.5084|623.4|233533|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H536|32.753899|-100.508499|620.2|233536|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H539|32.754501|-100.508698|622.3|233539|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H545|32.755699|-100.509003|621.9|233545|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
1B|6H548|32.756302|-100.509201|629.0|233548|2014-01-01T00:00:00.0000|2014-12-12T23:59:59.0000
